dataset,model,seed,scarcity_fraction,training_pool_size,retained_size,retained_negative,retained_positive,test_size,fit_seconds,roc_auc,precision,recall,f1,accuracy,average_precision
diabetes,logistic_regression,16,0.1,202944,20294,17466,2828,50736,0.280033799994271,0.824573012144604,0.544920993227991,0.170745508558495,0.260017233950883,0.864593188268685,0.411029230980396
diabetes,random_forest,16,0.1,202944,20294,17466,2828,50736,2.80904349999764,0.8059454599337,0.52219074598678,0.156457773376715,0.24077500816371,0.862523651844844,0.390797580415988
diabetes,logistic_regression,16,0.05,202944,10147,8733,1414,50736,0.15020160000131,0.824235896626866,0.540384615384615,0.159004102419013,0.245709913651765,0.863982182276884,0.409926661884075
diabetes,random_forest,16,0.05,202944,10147,8733,1414,50736,2.03602630000387,0.804125736211078,0.531179138321995,0.132550572924035,0.212158949394317,0.862839009776096,0.390756107158209
diabetes,logistic_regression,16,0.01,202944,2029,1746,283,50736,0.135101400002895,0.820181551356491,0.531844106463878,0.158296788796152,0.243976888695083,0.863312046672974,0.400104782546142
diabetes,random_forest,16,0.01,202944,2029,1746,283,50736,1.42633310000383,0.798457895619014,0.527452190006169,0.120950629509124,0.196777905638665,0.862425102491328,0.383476245758197
diabetes,logistic_regression,17,1,202944,202944,174667,28277,50736,1.59672709999722,0.822452984247806,0.537819253438114,0.154901683406422,0.240527182866557,0.863706244087039,0.407623191073159
diabetes,random_forest,17,1,202944,202944,174667,28277,50736,64.9288108999972,0.802994852408363,0.504874086108855,0.17583816664309,0.260833071031371,0.861143960895617,0.377220441636782
diabetes,logistic_regression,17,0.5,202944,101472,87334,14138,50736,0.879613800003426,0.822382005057677,0.538839724680433,0.155043146130994,0.240799736350654,0.863785083569852,0.407768368348301
diabetes,random_forest,17,0.5,202944,101472,87334,14138,50736,23.6079972000007,0.803705538433639,0.506363636363636,0.157589475173292,0.240371129571691,0.861222800378429,0.380116559453409
diabetes,logistic_regression,17,0.25,202944,50736,43667,7069,50736,0.436199099996884,0.822252196720896,0.540836653386454,0.153628518885274,0.23928610774485,0.863903342794071,0.407367752968016
diabetes,random_forest,17,0.25,202944,50736,43667,7069,50736,6.8740031999987,0.80466999207142,0.512845370819195,0.149667562597256,0.231712658782304,0.861715547146011,0.382192123089558
diabetes,logistic_regression,17,0.1,202944,20294,17466,2828,50736,0.225182100002712,0.821359473855722,0.534424650938854,0.157023624275004,0.242729061884977,0.863489435509303,0.405645728158226
diabetes,random_forest,17,0.1,202944,20294,17466,2828,50736,2.70745319999696,0.804849395133062,0.520562207183758,0.141462724572075,0.222469410456062,0.862228003784295,0.385188117328665
diabetes,logistic_regression,17,0.05,202944,10147,8733,1414,50736,0.160441499996523,0.820767032487668,0.531445031204993,0.156599236101287,0.241914335664336,0.863252917060864,0.40488123306105
diabetes,random_forest,17,0.05,202944,10147,8733,1414,50736,1.94169749999855,0.804402867672019,0.519736842105263,0.134106662894327,0.213201394355111,0.862090034689372,0.384270729761272
diabetes,logistic_regression,17,0.01,202944,2029,1746,283,50736,0.13461290000123,0.815212818532034,0.499804151978065,0.180506436553968,0.265225524838911,0.860651214128035,0.39574999905088
diabetes,random_forest,17,0.01,202944,2029,1746,283,50736,1.41042999999627,0.798993164885407,0.502454261490406,0.159287027868157,0.241890440386681,0.860887732576474,0.380838885859422
diabetes,logistic_regression,18,1,202944,202944,174667,28277,50736,1.76983599999949,0.824548384860106,0.5375,0.152072428914981,0.237071341934061,0.863627404604226,0.409971244839118
diabetes,random_forest,18,1,202944,202944,174667,28277,50736,65.261740599999,0.803603017076249,0.509394572025052,0.172584523977932,0.25781910397295,0.861557868180385,0.383993555308814
diabetes,logistic_regression,18,0.5,202944,101472,87334,14138,50736,1.13296629999968,0.824244551163901,0.538618925831202,0.148960248974395,0.233377659574468,0.863647114474929,0.409646750208584
diabetes,random_forest,18,0.5,202944,101472,87334,14138,50736,23.8990294000032,0.803885160166907,0.510712724092698,0.165228462300184,0.249679350149637,0.861636707663198,0.383647513914709
diabetes,logistic_regression,18,0.25,202944,50736,43667,7069,50736,0.433772199998202,0.823911405751024,0.542206110823408,0.148111472626963,0.232666666666667,0.863883632923368,0.409060265699215
diabetes,random_forest,18,0.25,202944,50736,43667,7069,50736,7.513867200003,0.805306394535324,0.516207063376875,0.150940727118404,0.233581436077058,0.861991485335856,0.38746155386507
diabetes,logistic_regression,18,0.1,202944,20294,17466,2828,50736,0.216966599997249,0.823976186005493,0.534802203304957,0.151082189842976,0.235605559232296,0.86341059602649,0.408499070762782
diabetes,random_forest,18,0.1,202944,20294,17466,2828,50736,2.76877399999648,0.808078436430359,0.529817644159685,0.152072428914981,0.236315673774456,0.863055818353832,0.389934852647058
diabetes,logistic_regression,18,0.05,202944,10147,8733,1414,50736,0.161558899999363,0.82308152263211,0.533054003724395,0.161974819635026,0.248453943799501,0.8634697256386,0.406938126273085
diabetes,random_forest,18,0.05,202944,10147,8733,1414,50736,1.93207089999487,0.809489986075412,0.534850640113798,0.159569953317301,0.245805186315101,0.863568274992116,0.395592554604748
diabetes,logistic_regression,18,0.01,202944,2029,1746,283,50736,0.120050600002287,0.820158824085457,0.524352786309785,0.16904795586363,0.255669661959777,0.862858719646799,0.401593800914619
diabetes,random_forest,18,0.01,202944,2029,1746,283,50736,1.40350870000111,0.803704686424191,0.531652661064426,0.134248125618899,0.214366388073187,0.862898139388206,0.387706913551562
diabetes,logistic_regression,19,1,202944,202944,174667,28277,50736,1.64864980000129,0.81952605642992,0.52821997105644,0.154901683406422,0.23955370816014,0.862976978871019,0.398611131416912
diabetes,random_forest,19,1,202944,202944,174667,28277,50736,65.5475511999975,0.799432396813079,0.502211499798955,0.176686942990522,0.261406446211804,0.860887732576474,0.374293602325823
diabetes,logistic_regression,19,0.5,202944,101472,87334,14138,50736,0.88156689999596,0.819223625471704,0.526215443279314,0.156174847927571,0.240863968582961,0.862839009776096,0.397903591967788
diabetes,random_forest,19,0.5,202944,101472,87334,14138,50736,24.1820011000018,0.802609220945788,0.49795584627964,0.172301598528788,0.256016815554388,0.860473825291706,0.376841691888259
diabetes,logistic_regression,19,0.25,202944,50736,43667,7069,50736,0.423818800001754,0.819197977719616,0.522024367385192,0.157589475173292,0.242094969031837,0.862523651844844,0.397561017587074
diabetes,random_forest,19,0.25,202944,50736,43667,7069,50736,6.96931600000244,0.803624046807546,0.507565931690445,0.166077238647616,0.250266467704114,0.861360769473352,0.379109612535323
diabetes,logistic_regression,19,0.1,202944,20294,17466,2828,50736,0.204145299998345,0.818838897851852,0.518329466357309,0.158013863347008,0.242194275802255,0.862228003784295,0.395034338699149
diabetes,random_forest,19,0.1,202944,20294,17466,2828,50736,2.69687999999587,0.803889039563538,0.500732779677577,0.144999292686377,0.224879333040807,0.860730053610848,0.377586212419675
diabetes,logistic_regression,19,0.05,202944,10147,8733,1414,50736,0.215782799998124,0.8185864908628,0.521531100478469,0.154194369783562,0.238017250791571,0.862444812362031,0.395370824598143
diabetes,random_forest,19,0.05,202944,10147,8733,1414,50736,1.97721910000109,0.80485755725399,0.511667615253273,0.127174989390296,0.203716292771357,0.861479028697572,0.38202510634839
diabetes,logistic_regression,19,0.01,202944,2029,1746,283,50736,0.121982299999218,0.811962057472974,0.527973476999586,0.180223511104824,0.268719679392533,0.863331756543677,0.390614218953201
diabetes,random_forest,19,0.01,202944,2029,1746,283,50736,1.40655490000063,0.794547625794198,0.501176470588235,0.120526241335408,0.194320903181663,0.860749763481552,0.36799432546721
diabetes,logistic_regression,20,1,202944,202944,174667,28277,50736,1.6071424000038,0.824390657825901,0.553553553553554,0.156457773376715,0.243961619058123,0.864888836329234,0.413055417929191
diabetes,random_forest,20,1,202944,202944,174667,28277,50736,65.3864863999988,0.804660304108477,0.516061743846475,0.174989390295657,0.261356433551659,0.862188584042889,0.384152000102401
diabetes,logistic_regression,20,0.5,202944,101472,87334,14138,50736,0.91516430000047,0.824447936833691,0.550589390962672,0.158579714245296,0.246238330587589,0.864731157363608,0.412891275723372
diabetes,random_forest,20,0.5,202944,101472,87334,14138,50736,21.7298148000045,0.805381713142394,0.533655961284646,0.171594284905927,0.259687433097838,0.863686534216336,0.38942926148672
diabetes,logistic_regression,20,0.25,202944,50736,43667,7069,50736,0.465406899995287,0.82442962996909,0.550144648023144,0.161408968736738,0.249589850158591,0.864770577105014,0.412402541938978
diabetes,random_forest,20,0.25,202944,50736,43667,7069,50736,7.48806329999934,0.806769502090506,0.528999064546305,0.159994341491017,0.245682632779407,0.863114947965941,0.388952130433182
diabetes,logistic_regression,20,0.1,202944,20294,17466,2828,50736,0.236834900002577,0.824085552594684,0.55406746031746,0.158013863347008,0.24589983489268,0.864967675812047,0.411311132514658
diabetes,random_forest,20,0.1,202944,20294,17466,2828,50736,2.66296209999564,0.807872037951494,0.543631436314363,0.141887112745791,0.225039264078977,0.863844213181961,0.394625233569215
diabetes,logistic_regression,20,0.05,202944,10147,8733,1414,50736,0.156370000004245,0.823181739028579,0.552137643378519,0.149809025321828,0.235673750973629,0.864612898139388,0.409899023159893
diabetes,random_forest,20,0.05,202944,10147,8733,1414,50736,1.97538850000274,0.806337656404435,0.547548730064973,0.131135945678314,0.211595526135585,0.863844213181961,0.394985494610454
diabetes,logistic_regression,20,0.01,202944,2029,1746,283,50736,0.123373300004459,0.818270474727322,0.523572076155938,0.163389446880747,0.249056603773585,0.862720750551876,0.397691312360652
diabetes,random_forest,20,0.01,202944,2029,1746,283,50736,1.40774760000204,0.804309174169174,0.54485049833887,0.139199320978922,0.221746478873239,0.863863923052665,0.393248461821906
diabetes,logistic_regression,21,1,202944,202944,174667,28277,50736,1.64522179999767,0.819119126350937,0.526721232546943,0.15476022068185,0.239230264596545,0.862858719646799,0.397525570001708
diabetes,random_forest,21,1,202944,202944,174667,28277,50736,65.1918646999984,0.800281054915854,0.489688637282653,0.171311359456783,0.25382519387969,0.859665720592873,0.377394094891653
diabetes,logistic_regression,21,0.5,202944,101472,87334,14138,50736,0.90695080000296,0.819124769698688,0.523404255319149,0.156599236101287,0.241071428571429,0.86262220119836,0.397438065750225
diabetes,random_forest,21,0.5,202944,101472,87334,14138,50736,21.7005884999962,0.79996250704888,0.496033402922756,0.168057716791625,0.25105663567202,0.860296436455377,0.377556388544747
diabetes,logistic_regression,21,0.25,202944,50736,43667,7069,50736,0.436866899995948,0.818679986751286,0.52202747513027,0.155891922478427,0.240087145969499,0.862503941974141,0.396911920517963
diabetes,random_forest,21,0.25,202944,50736,43667,7069,50736,7.59285329999693,0.800759623439425,0.498735244519393,0.167350403168765,0.250609045651944,0.860552664774519,0.378405972424432
diabetes,logistic_regression,21,0.1,202944,20294,17466,2828,50736,0.197554899998067,0.818372221825176,0.519696250593261,0.154901683406422,0.238666085440279,0.862306843267108,0.395751777454652
diabetes,random_forest,21,0.1,202944,20294,17466,2828,50736,2.6425495999938,0.800965445273112,0.505130597014925,0.153204130711558,0.23510257245197,0.86110454115421,0.377663433037984
diabetes,logistic_regression,21,0.05,202944,10147,8733,1414,50736,0.181504599997424,0.817080886501771,0.518664047151277,0.149384637148111,0.231960461285008,0.862168874172185,0.394414738037417
diabetes,random_forest,21,0.05,202944,10147,8733,1414,50736,2.12467409999954,0.799796729659245,0.50305385896724,0.1281652284623,0.204284103720406,0.860887732576474,0.375098760924467
diabetes,logistic_regression,21,0.01,202944,2029,1746,283,50736,0.148416600000928,0.813169247954553,0.476039464411557,0.191116140896874,0.272736448975472,0.857990381583097,0.38408043442946
diabetes,random_forest,21,0.01,202944,2029,1746,283,50736,1.51633569999831,0.794941866439692,0.495685005393743,0.130004243881737,0.205984534349434,0.860355566067487,0.370889166199794
diabetes,logistic_regression,22,1,202944,202944,174667,28277,50736,1.71618920000037,0.821758614365437,0.540419161676647,0.153204130711558,0.238730298688416,0.863863923052665,0.407674228631952
diabetes,random_forest,22,1,202944,202944,174667,28277,50736,59.8601292999956,0.802578245704966,0.487241798298906,0.170179657660207,0.252254141329419,0.859429202144434,0.375423577591241
diabetes,logistic_regression,22,0.5,202944,101472,87334,14138,50736,0.831248700000287,0.821842172843347,0.535308641975309,0.15334559343613,0.238398944358918,0.863489435509303,0.40703295883681
diabetes,random_forest,22,0.5,202944,101472,87334,14138,50736,23.9355638999987,0.804959448513139,0.501298701298701,0.163813835054463,0.246934641219746,0.860789183222958,0.380186663100855
diabetes,logistic_regression,22,0.25,202944,50736,43667,7069,50736,0.475665199999639,0.821631648759798,0.532304725168756,0.156174847927571,0.241496226621459,0.863312046672974,0.406825803530754
diabetes,random_forest,22,0.25,202944,50736,43667,7069,50736,7.4856437999988,0.806676885747895,0.506364922206506,0.151930966190409,0.23373231773667,0.861203090507726,0.384395334735566
diabetes,logistic_regression,22,0.1,202944,20294,17466,2828,50736,0.263682900003914,0.820690774402499,0.527839643652561,0.167633328617909,0.254455658149023,0.863134657836645,0.405173025910225
diabetes,random_forest,22,0.1,202944,20294,17466,2828,50736,2.76175060000242,0.806452774867294,0.513882352941176,0.154477295232706,0.237546225799434,0.86183380637023,0.387800172234233
diabetes,logistic_regression,22,0.05,202944,10147,8733,1414,50736,0.16989779999858,0.820189839821025,0.534080298786181,0.161833356910454,0.24839865378352,0.863548565121413,0.403290725099787
diabetes,random_forest,22,0.05,202944,10147,8733,1414,50736,1.96617330000299,0.802847718799614,0.514992109416097,0.138492007356062,0.218283166109253,0.861794386628824,0.382682313389249
diabetes,logistic_regression,22,0.01,202944,2029,1746,283,50736,0.12065679999796,0.812775049423594,0.521484375,0.151082189842976,0.234287594603488,0.862405392620624,0.389661429396681
diabetes,random_forest,22,0.01,202944,2029,1746,283,50736,1.41395600000396,0.800889481989691,0.523012552301255,0.123779884000566,0.200183024479524,0.862188584042889,0.377354230255429
diabetes,logistic_regression,23,1,202944,202944,174667,28277,50736,1.67498709999927,0.822853171141748,0.532506203473945,0.151789503465837,0.236239542051959,0.863252917060864,0.406917458339112
diabetes,random_forest,23,1,202944,202944,174667,28277,50736,64.6451192999957,0.801769094276021,0.497860754570206,0.181072287452256,0.265560165975104,0.860454115421003,0.373288805509249
diabetes,logistic_regression,23,0.5,202944,101472,87334,14138,50736,0.764947399999073,0.822802432845271,0.534198701947079,0.151365115292121,0.235890652557319,0.863371176285084,0.40718342613429
diabetes,random_forest,23,0.5,202944,101472,87334,14138,50736,25.7795011000053,0.805055999325235,0.503954305799649,0.16225774508417,0.245478865703585,0.861025701671397,0.377947099197766
diabetes,logistic_regression,23,0.25,202944,50736,43667,7069,50736,0.423710099996242,0.822639514384678,0.532473971244422,0.151930966190409,0.236407660136474,0.863252917060864,0.407104369128254
diabetes,random_forest,23,0.25,202944,50736,43667,7069,50736,6.99955159999808,0.80706269214777,0.510110294117647,0.157023624275004,0.240129799891833,0.861538158309682,0.380887489064491
diabetes,logistic_regression,23,0.1,202944,20294,17466,2828,50736,0.227986099998816,0.822019792516392,0.531688437348815,0.155467534304711,0.240586690017513,0.863252917060864,0.405939081382925
diabetes,random_forest,23,0.1,202944,20294,17466,2828,50736,2.62495230000059,0.807667254403085,0.509918845807033,0.159994341491017,0.243566275438785,0.861538158309682,0.385260002121336
diabetes,logistic_regression,23,0.05,202944,10147,8733,1414,50736,0.155041800004255,0.821129892944883,0.52485180118559,0.162823595982459,0.248542431440294,0.862819299905393,0.404359848123686
diabetes,random_forest,23,0.05,202944,10147,8733,1414,50736,2.00527519999741,0.804849246112398,0.520861372812921,0.164238223228179,0.249731124973113,0.862503941974141,0.385474922789988
diabetes,logistic_regression,23,0.01,202944,2029,1746,283,50736,0.126643100004003,0.815336201162579,0.484858795508676,0.201584382515207,0.284772182254197,0.858916745506149,0.392225109728407
diabetes,random_forest,23,0.01,202944,2029,1746,283,50736,1.45317660000001,0.803688582473752,0.511325503355705,0.17244306125336,0.257907542579075,0.861735257016714,0.385565431791812
diabetes,logistic_regression,24,1,202944,202944,174667,28277,50736,1.59900360000029,0.822773877570447,0.542997542997543,0.156316310652143,0.242750439367311,0.864120151371807,0.406438882816288
diabetes,random_forest,24,1,202944,202944,174667,28277,50736,64.3136477000007,0.802651008283693,0.497506234413965,0.169330881312774,0.252664907651715,0.8604344055503,0.377594152722642
diabetes,logistic_regression,24,0.5,202944,101472,87334,14138,50736,1.00792219999857,0.822771125547535,0.543264503441495,0.156316310652143,0.242777106448424,0.86413986124251,0.406467088173477
diabetes,random_forest,24,0.5,202944,101472,87334,14138,50736,24.3004609000054,0.803316654433096,0.499779444199382,0.160277266940161,0.242716366752356,0.860651214128035,0.378341568027086
diabetes,logistic_regression,24,0.25,202944,50736,43667,7069,50736,0.45792519999668,0.822479092020205,0.547931382441978,0.153628518885274,0.239973483592973,0.864415799432356,0.406278161816028
diabetes,random_forest,24,0.25,202944,50736,43667,7069,50736,7.20745139999781,0.80453758235218,0.516520894071914,0.150374876220116,0.232935247069136,0.862011195206559,0.380926058031112
diabetes,logistic_regression,24,0.1,202944,20294,17466,2828,50736,0.210431500003324,0.822513721506873,0.541123370110331,0.152638279813269,0.238111000772371,0.863903342794071,0.405322703340368
diabetes,random_forest,24,0.1,202944,20294,17466,2828,50736,2.66161930000089,0.804256268593912,0.526666666666667,0.134106662894327,0.213778329011162,0.86256307158625,0.383022257871039
diabetes,logistic_regression,24,0.05,202944,10147,8733,1414,50736,0.161657399999967,0.820815692593799,0.540395933654361,0.142877351817796,0.226001342582233,0.863647114474929,0.402175126554427
diabetes,random_forest,24,0.05,202944,10147,8733,1414,50736,1.92283699999825,0.801434873322701,0.533175355450237,0.127316452114868,0.205549845837616,0.862878429517502,0.380786092784219
diabetes,logistic_regression,24,0.01,202944,2029,1746,283,50736,0.139352599995618,0.81594958965265,0.522615803814714,0.13566275286462,0.215408805031447,0.862306843267108,0.39131779499179
diabetes,random_forest,24,0.01,202944,2029,1746,283,50736,1.40219960000104,0.794593418872339,0.549397590361446,0.0967605036072995,0.164541736829444,0.863095238095238,0.371551832923343
diabetes,logistic_regression,25,1,202944,202944,174667,28277,50736,1.80658919999405,0.82071916769834,0.537974683544304,0.156316310652143,0.24224487558917,0.863745663828445,0.403570688391762
diabetes,random_forest,25,1,202944,202944,174667,28277,50736,64.1889379999993,0.801727956473837,0.486878182530356,0.17583816664309,0.258366244024111,0.859350362661621,0.374426891364591
diabetes,logistic_regression,25,0.5,202944,101472,87334,14138,50736,1.04045350000524,0.820660299676732,0.535163776493256,0.157165086999576,0.242974302897758,0.863548565121413,0.403655739259948
diabetes,random_forest,25,0.5,202944,101472,87334,14138,50736,21.8517255999977,0.805899304022638,0.493747478822106,0.17315037487622,0.256388772517805,0.860059918006938,0.382595726462454
diabetes,logistic_regression,25,0.25,202944,50736,43667,7069,50736,0.654500800003006,0.82061756800136,0.53757225433526,0.157872400622436,0.24406779661017,0.863745663828445,0.403292553158106
diabetes,random_forest,25,0.25,202944,50736,43667,7069,50736,7.08917809999548,0.804468244009143,0.489973844812555,0.159004102419013,0.240093986969988,0.859764269946389,0.376735972145926
diabetes,logistic_regression,25,0.1,202944,20294,17466,2828,50736,0.196735199999239,0.820110646676694,0.537010843941537,0.161126043287594,0.247878128400435,0.863765373699149,0.403407868633351
diabetes,random_forest,25,0.1,202944,20294,17466,2828,50736,2.74913509999897,0.801959202528616,0.493406093678945,0.153487056160702,0.234138972809668,0.860099337748344,0.380605721243717
diabetes,logistic_regression,25,0.05,202944,10147,8733,1414,50736,0.22269629999937,0.819494442991907,0.530950305143854,0.172301598528788,0.260173021467478,0.8634697256386,0.404349370237136
diabetes,random_forest,25,0.05,202944,10147,8733,1414,50736,1.98981829999684,0.801675561132369,0.513034923757993,0.147545621728674,0.229180399912107,0.861715547146011,0.382055974208595
diabetes,logistic_regression,25,0.01,202944,2029,1746,283,50736,0.125196300003154,0.815534434280936,0.514584891548242,0.194652709011176,0.282459201477984,0.862208293913592,0.397210980804239
diabetes,random_forest,25,0.01,202944,2029,1746,283,50736,1.38935109999875,0.800392763721132,0.515695067264574,0.146413919932098,0.228074041427942,0.861912645853043,0.378476059487741
diabetes,logistic_regression,26,1,202944,202944,174667,28277,50736,1.59855620000599,0.820723280344706,0.525943396226415,0.157730937897864,0.242681466971379,0.862839009776096,0.402855439097446
diabetes,random_forest,26,1,202944,202944,174667,28277,50736,60.1876421999987,0.801210908223185,0.49599679743795,0.175272315744801,0.259015365318282,0.860276726584674,0.376725999399925
diabetes,logistic_regression,26,0.5,202944,101472,87334,14138,50736,1.18834529999731,0.820570736637941,0.523717328170378,0.153062667986985,0.236891078270389,0.862602491327657,0.402461250554418
diabetes,random_forest,26,0.5,202944,101472,87334,14138,50736,21.2884774000049,0.803641791605078,0.490204429301533,0.162823595982459,0.244451523839864,0.859764269946389,0.377240420583099
diabetes,logistic_regression,26,0.25,202944,50736,43667,7069,50736,0.42379510000319,0.820623990468016,0.520941176470588,0.156599236101287,0.240809223406569,0.862425102491328,0.402441901249001
diabetes,random_forest,26,0.25,202944,50736,43667,7069,50736,7.00063910000608,0.806198657380187,0.514361467079099,0.164662611401896,0.249464209172739,0.86195206559445,0.386199667419723
diabetes,logistic_regression,26,0.1,202944,20294,17466,2828,50736,0.22692759999336,0.82045572994058,0.5218945487042,0.165228462300184,0.250993875577522,0.862602491327657,0.402474178220482
diabetes,random_forest,26,0.1,202944,20294,17466,2828,50736,2.63995550000254,0.80609786109896,0.524942791762014,0.16225774508417,0.247892803112168,0.862819299905393,0.391653528618889
diabetes,logistic_regression,26,0.05,202944,10147,8733,1414,50736,0.187018800002988,0.818814915243704,0.525602409638554,0.148111472626963,0.231100320052974,0.86268133081047,0.400309217204492
diabetes,random_forest,26,0.05,202944,10147,8733,1414,50736,2.1620322000017,0.801623413618745,0.531624863685932,0.137926156457773,0.219027294170504,0.862957269000315,0.38363156700939
diabetes,logistic_regression,26,0.01,202944,2029,1746,283,50736,0.122846199999913,0.810805687897154,0.493089279043706,0.186730796435139,0.270880361173815,0.859941658782718,0.391887537705016
diabetes,random_forest,26,0.01,202944,2029,1746,283,50736,1.40614040000219,0.788285346633225,0.493185689948893,0.163813835054463,0.245938196877987,0.860040208136235,0.372319408171532
diabetes,logistic_regression,27,1,202944,202944,174667,28277,50736,1.61160540000128,0.823208075191344,0.551200391964723,0.159145565143585,0.246981339187706,0.864790286975717,0.40527491960205
diabetes,random_forest,27,1,202944,202944,174667,28277,50736,65.3240924999991,0.801549165692749,0.496299342105263,0.170745508558495,0.254078518050732,0.86031614632608,0.375171831834076
diabetes,logistic_regression,27,0.5,202944,101472,87334,14138,50736,0.850677000002179,0.823159969053332,0.550218340611354,0.160418729664733,0.248411829134721,0.864750867234311,0.405317147235476
diabetes,random_forest,27,0.5,202944,101472,87334,14138,50736,23.9986656999972,0.80181343116311,0.505706760316067,0.162965058707031,0.246496201989943,0.861183380637023,0.378855681663303
diabetes,logistic_regression,27,0.25,202944,50736,43667,7069,50736,0.460036299999047,0.82304071364726,0.550572519083969,0.163247984156175,0.251827605019094,0.864849416587827,0.405141703118716
diabetes,random_forest,27,0.25,202944,50736,43667,7069,50736,7.10464339999453,0.803198027505476,0.513364055299539,0.157589475173292,0.241151639787856,0.861814096499527,0.381408050379457
diabetes,logistic_regression,27,0.1,202944,20294,17466,2828,50736,0.200725199996668,0.82232618062115,0.544910179640719,0.167350403168765,0.256060606060606,0.864514348785872,0.403883652143881
diabetes,random_forest,27,0.1,202944,20294,17466,2828,50736,2.6419229000021,0.803370859079798,0.521578947368421,0.140189560050927,0.220983387222656,0.862287133396405,0.384183698180132
diabetes,logistic_regression,27,0.05,202944,10147,8733,1414,50736,0.188797900002101,0.821781655875697,0.54363974001857,0.1656528504739,0.253930391412772,0.864376379690949,0.400980457944042
diabetes,random_forest,27,0.05,202944,10147,8733,1414,50736,1.88833380000142,0.800517150621369,0.510037981551818,0.132974961097751,0.210951526032316,0.861400189214759,0.376425351673066
diabetes,logistic_regression,27,0.01,202944,2029,1746,283,50736,0.123731300001964,0.813811212776715,0.508586525759577,0.163389446880747,0.247323340471092,0.861439608956165,0.389719351074741
diabetes,random_forest,27,0.01,202944,2029,1746,283,50736,1.37872459999926,0.803262524296726,0.49136690647482,0.0966190408827274,0.161484809079087,0.860197887101861,0.370374650657121
diabetes,logistic_regression,28,1,202944,202944,174667,28277,50736,1.57694600000104,0.824286328783066,0.543666026871401,0.160277266940161,0.24756910302633,0.86425812046673,0.406340936089425
diabetes,random_forest,28,1,202944,202944,174667,28277,50736,64.3393787000023,0.804813487632223,0.49585798816568,0.177818644787099,0.261765930862141,0.86025701671397,0.377065587770229
diabetes,logistic_regression,28,0.5,202944,101472,87334,14138,50736,0.859891300002346,0.824483792501256,0.54381694255112,0.158013863347008,0.244875589170229,0.864218700725323,0.406703747208723
diabetes,random_forest,28,0.5,202944,101472,87334,14138,50736,23.5359379000001,0.804981484133917,0.496876301541025,0.168765030414486,0.2519535374868,0.86037527593819,0.379242435439873
diabetes,logistic_regression,28,0.25,202944,50736,43667,7069,50736,0.519663700004457,0.824559535493261,0.545542635658915,0.159287027868157,0.246578342275266,0.864376379690949,0.407461583211168
diabetes,random_forest,28,0.25,202944,50736,43667,7069,50736,7.87711259999924,0.805767462849626,0.512808988764045,0.161408968736738,0.245534753604476,0.861794386628824,0.38164424752019
diabetes,logistic_regression,28,0.1,202944,20294,17466,2828,50736,0.310958100002608,0.824134923788549,0.539254170755643,0.155467534304711,0.241352805534204,0.863824503311258,0.406718431155562
diabetes,random_forest,28,0.1,202944,20294,17466,2828,50736,3.03699710000365,0.803834159464479,0.530693069306931,0.151648040741265,0.235889536802729,0.863114947965941,0.384391467086523
diabetes,logistic_regression,28,0.05,202944,10147,8733,1414,50736,0.19162420000066,0.824422841429933,0.534725594949004,0.155750459753855,0.241235758106924,0.863489435509303,0.405269772319634
diabetes,random_forest,28,0.05,202944,10147,8733,1414,50736,2.15867399999843,0.802323671437128,0.521097046413502,0.13976517187721,0.220412716118238,0.862247713654998,0.383742473170511
diabetes,logistic_regression,28,0.01,202944,2029,1746,283,50736,0.157076399998914,0.813015646525033,0.534056660638939,0.125335973970859,0.203024747937672,0.862898139388206,0.391269578394248
diabetes,random_forest,28,0.01,202944,2029,1746,283,50736,1.55548299999646,0.785462360728406,0.473118279569892,0.0746923185740557,0.129016493585828,0.859488331756544,0.347076970579287
diabetes,logistic_regression,29,1,202944,202944,174667,28277,50736,1.85772519999591,0.823935419135179,0.538919186911254,0.153769981609846,0.2392692053709,0.863765373699149,0.40524121407995
diabetes,random_forest,29,1,202944,202944,174667,28277,50736,65.0160237999953,0.802308278574422,0.500402252614642,0.175979629367662,0.260387231815803,0.860710343740145,0.378157312742933
diabetes,logistic_regression,29,0.5,202944,101472,87334,14138,50736,0.833086899998307,0.823726673580858,0.534219596258001,0.153487056160702,0.238461538461538,0.86341059602649,0.405401748919037
diabetes,random_forest,29,0.5,202944,101472,87334,14138,50736,21.4801220000008,0.804207734831387,0.506724511930586,0.165228462300184,0.249199914657563,0.861281929990539,0.378887297856002
diabetes,logistic_regression,29,0.25,202944,50736,43667,7069,50736,0.410882900003344,0.823250884616627,0.531034482758621,0.152496817088697,0.236949115287394,0.863154367707348,0.404529378284497
diabetes,random_forest,29,0.25,202944,50736,43667,7069,50736,6.76741010000114,0.804790211252438,0.497091722595078,0.157165086999576,0.238822012037833,0.860414695679596,0.38213448221562
diabetes,logistic_regression,29,0.1,202944,20294,17466,2828,50736,0.225165800002287,0.823188150156707,0.528057553956835,0.155750459753855,0.240550578981866,0.862976978871019,0.404818401250678
diabetes,random_forest,29,0.1,202944,20294,17466,2828,50736,2.63668199999665,0.806679122677643,0.509958314034275,0.155750459753855,0.238621586475943,0.861518448438978,0.384621141486908
diabetes,logistic_regression,29,0.05,202944,10147,8733,1414,50736,0.188881200003379,0.822883662065413,0.539940828402367,0.154901683406422,0.240738705067605,0.863863923052665,0.404253639652484
